code,term
10211000132109,Perinatal depression
10811121000119102,Major depressive disorder in mother complicating childbirth
10811161000119107,Major depressive disorder in mother complicating pregnancy
10835871000119104,Depressive disorder in mother complicating childbirth
1086471000000103,"Recurrent reactive depressive episodes, severe, with psychosis"
1086661000000108,"Reactive depression, prolonged single episode"
1086671000000101,"Reactive depression, single episode"
1086681000000104,"Reactive depression, recurrent"
1086691000000102,"Reactive depression, first episode"
1089511000000100,Recurrent depression with current severe episode and psychotic features
1089631000000109,Recurrent depression with current severe episode without psychotic features
1089641000000100,Recurrent depression with current moderate episode
1153570009,Treatment resistant depression
1153575004,Persistent depressive disorder
1234782002,Mood disorder with depressive symptoms caused by ethanol
1260298008,Depression following menopause
133121000119109,Severe seasonal affective disorder
14183003,"Chronic major depressive disorder, single episode"
15193003,"Severe recurrent major depression with psychotic features, mood-incongruent"
15639000,"Moderate major depression, single episode"
16238181000119101,Depressive disorder caused by amphetamine
16238221000119109,Depressive disorder caused by methamphetamine
16264621000119109,Recurrent mild major depressive disorder co-occurrent with anxiety
16264821000119108,Recurrent severe major depressive disorder co-occurrent with anxiety
16264901000119109,Recurrent moderate major depressive disorder co-occurrent with anxiety
16265951000119109,Mild major depressive disorder co-occurrent with anxiety single episode
16266831000119100,Moderate major depressive disorder co-occurrent with anxiety single episode
16266991000119108,Severe major depressive disorder co-occurrent with anxiety single episode
18818009,Moderate recurrent major depression
191495003,Depressive disorder caused by drug
191601008,"Single major depressive episode, mild"
191602001,"Single major depressive episode, moderate"
191604000,"Single major depressive episode, severe, with psychosis"
191610000,"Recurrent major depressive episodes, mild"
191611001,"Recurrent major depressive episodes, moderate"
191613003,"Recurrent major depressive episodes, severe, with psychosis"
191616006,Recurrent depression
191632009,"Bipolar affective disorder, currently depressed, severe, with psychosis"
191659001,Atypical depressive disorder
191676002,Reactive depressive psychosis
192049004,Prolonged depressive adjustment reaction
192079006,Postviral depression
192080009,Chronic depression
19527009,Single episode of major depression in full remission
19694002,Late onset dysthymia
20250007,"Severe major depression, single episode, with psychotic features, mood-incongruent"
231485007,Post-schizophrenic depression
231499006,Endogenous depression first episode
231500002,Masked depression
231504006,Mixed anxiety and depressive disorder
231542000,Depressive conduct disorder
237349002,Mild postnatal depression
