code,term
10611004,External beam radiation therapy using protons
108290001,Radiation oncology AND/OR radiotherapy
1103661000000108,Radioligand therapy using lutetium (177-Lu) labeled somatostatin analog
1127003,Interstitial radium application
113117004,External beam radiation therapy particulate radiation
113118009,Teleradiotherapy of unlisted particulate radiation
11331000224100,Tomotherapy
1148692008,Radiation therapy following chemotherapy
1149431000000106,Intraoperative electron radiotherapy
1156505006,External beam radiation therapy using carbon ions
1156506007,External beam radiation therapy using photons
1156524009,Intensity modulated external beam neutron radiation therapy
1156525005,Mixed beam external beam radiation therapy
1156526006,Two dimensional external beam radiation therapy
1156528007,External beam radiation therapy using particle spot scanning technique
1156529004,External beam radiation therapy using particle passive scattering technique
1156530009,Volumetric modulated arc therapy
115959002,Stereotactic radiosurgery
115960007,Total skin electron beam therapy
1162782007,Three dimensional external beam radiation therapy
1163157007,Ultra high dose rate radiotherapy
118640001,Radioimmunotherapy
1204242009,External beam radiation therapy using particle scanning technique
1217123003,Radiotherapy course of treatment
1222565005,Radiotherapy treatment phase
1230207002,Skin care during radiation therapy
1255359001,Fractionated dose stereotactic radiation therapy
1259231006,Radiotherapy course change due to changes to target
1259232004,Radiotherapy course change due to change to organ at risk
1259981006,Radiotherapy course change due to change to treatment intent
1263531001,Motor neuron disease due to and following radiotherapy to spinal cord
1263562002,Late delayed necrosis of neuron due to and following radiotherapy
1263784000,Radioligand therapy using lutetium (177-Lu) vipivotide tetraxetan
1264382006,Follow-up for combined therapy of radiation therapy and chemotherapy
1264384007,Follow-up for combined therapy of surgery and radiation therapy
1264385008,"Follow-up for combined therapy of surgery, radiation therapy, and chemotherapy"
1264387000,Follow-up for radiation therapy
1264389002,Radiation therapy to oral cavity
1269317006,Radiotherapy to urinary bladder
1284850005,Interstitial lung disease due to and following radiotherapy
1286801002,Real time neoplasm tracking external beam radiotherapy
1286802009,External beam radiotherapy using internal target volume approach
1287682002,Intraoperative external beam radiation therapy using electrons for malignant neoplasm of cecum and/or colon and/or rectum
1287742003,Radiotherapy
1297069006,Fractionated dose radiotherapy
1297350006,Surface guided radiation therapy
145713000,Radiotherapy for immunosuppression
145714006,Radiotherapy for haemopoietic irradiation
145715007,Radiotherapy for lymphatic irradiation
145716008,Preoperative course of radiotherapy
145717004,Radiotherapy - intraoperative control
145718009,Postoperative course of radiotherapy
145719001,Radiotherapy for analgesia
145720007,Radiotherapy for inflammation
145721006,Palliative course of radiotherapy
145723009,Progress of radiotherapy
145724003,Radiotherapy started
145725002,Radiotherapy changed
145728000,Radiotherapy progress NOS
146553006,Short distance and contact radiotherapy
146557007,Short distance/contact radiotherapy NOS
146558002,Combined radiotherapy
146559005,External beam with internal radiotherapy
146560000,External beam - surgery with preoperative radiotherapy
146561001,External beam - surgery with postoperative radiotherapy
